time,open,close,high,low,volume_24h,market_cap,market_dominance,circulating_supply,sentiment,galaxy_score,alt_rank,contributors_active,contributors_created,posts_active,posts_created,interactions,social_dominance,volatility,spam
2024-09-29 10:00:00,65561.86,65561.86,65561.86,65485.04,13791198946.01,1295529750444.36,56.378530904279245,19760418,78,67,551,19157,567,50968,845,3200857,22.412481476106926,,
2024-09-29 11:00:00,65571.52,65700.3,65700.3,65571.18,14051434414.07,1298267314546.12,56.51534802291498,19760446,78,67,834,19221,874,51045,1214,3132291,22.52777079002767,,
2024-09-29 12:00:00,65641.62,65641.62,65641.62,65641.33,13859931161.16,1297109155036.1,56.3369428833756,19760468,78,67,558,19317,913,51121,1233,3252095,22.119865518002328,,
2024-09-29 13:00:00,65643.11,65818.4,65818.4,65604.88,14052644624.54,1300603785246.16,56.59183093822543,19760490,78,67,638,19252,902,51009,1171,3184154,21.641677061324238,,
2024-09-29 14:00:00,65705.79,65705.79,65705.79,65675.14,13901334485.41,1298380098303.47,56.28995186209724,19760512,79,67,813,19362,945,51380,1274,3443252,20.742666591307295,,
2024-09-29 15:00:00,65711.9,65759.59,65759.59,65624.48,14163921992.0,1299444579326.62,56.39702842932907,19760534,78,67,653,19399,918,51400,1225,3337608,20.83907691808702,,
2024-09-29 16:00:00,65759.59,65777.49,65777.49,65670.82,14159271122.46,1299800272620.84,56.277485313762284,19760565,79,68,610,19443,954,51579,1215,3515401,20.94553162804108,,
2024-09-29 17:00:00,65852.35,65852.35,65852.35,65839.02,14234692809.78,1301280775332.02,56.3264287997757,19760581,78,68,389,19430,875,51226,1141,3383330,20.623462580569836,,
2024-09-29 18:00:00,65803.87,65803.87,65803.87,65762.27,13869128086.24,1300323655885.56,56.201341499335896,19760596,79,68,825,19435,960,51268,1255,3360825,20.9830966316048,,
2024-09-29 19:00:00,65803.38,65977.37,65977.37,65801.89,13760835472.87,1303753133601.73,56.36664582167422,19760612,78,68,330,19470,1000,51076,1347,3150039,21.92037149098525,,
2024-09-29 20:00:00,65828.61,65828.61,65828.61,65824.36,14173154207.92,1300815325748.17,56.08143137256165,19760637,78,69,496,19529,847,51475,1066,3611953,20.076287944086708,,
2024-09-29 21:00:00,65831.58,65887.83,65887.83,65808.77,14070362643.05,1301985493926.61,56.258112522669656,19760637,78,69,665,19459,769,51258,1014,3280709,21.766159647379553,,
2024-09-29 22:00:00,65685.66,65685.66,65685.66,65604.67,14536604482.79,1297991006274.99,56.03609014666178,19760646,78,69,719,19348,653,50944,829,3254620,21.636222325095453,,
2024-09-29 23:00:00,65610.7,65610.7,65610.7,65547.75,14788214574.54,1296511287749.12,56.15792333148757,19760668,78,69,808,19224,588,50390,754,3042665,22.848773675165617,,
2024-09-30 00:00:00,65478.16,65478.16,65478.16,65121.88,15716992415.98,1293894463853.9,56.10548850941953,19760703,78,69,580,19217,794,50241,1019,3223257,23.01750560078434,,
2024-09-30 01:00:00,64768.33,64768.33,64768.33,64753.7,16797227186.7,1279868560063.25,55.65531287690712,19760715,78,69,436,19342,762,50571,1013,3160523,23.695751998425624,,
2024-09-30 02:00:00,64380.25,64380.25,64380.25,64359.85,18241024531.67,1272201055845.69,55.88566436869651,19760734,78,70,936,19394,967,50794,1253,3110025,23.72365219259529,,
2024-09-30 03:00:00,64382.1,64547.15,64547.15,64219.75,19763948854.25,1275500061625.05,56.29798850778961,19760750,77,70,938,19411,756,50699,1060,3029554,23.736487024266005,,
2024-09-30 04:00:00,64446.12,64446.12,64446.12,64339.75,20220619598.88,1273504494266.42,56.04589057861992,19760762,78,70,342,19286,563,50234,752,3064412,23.8215823517138,,
2024-09-30 05:00:00,64446.63,64517.39,64517.39,64408.33,20444115705.79,1274914911694.91,56.178706818179734,19760796,77,70,945,19282,827,50186,1068,3033367,23.389321800082026,,
2024-09-30 06:00:00,64355.28,64355.28,64355.28,64355.28,21226371161.94,1271712126808.27,55.89356226409722,19760806,78,70,902,19294,726,50188,926,2873668,23.368798454124278,,
2024-09-30 07:00:00,64355.28,64563.21,64563.21,64353.03,21599206983.88,1275822213016.11,56.19248514527595,19760825,78,70,638,19338,967,50578,1399,3021022,22.01829270947155,,
2024-09-30 08:00:00,64311.95,64311.95,64311.95,64061.51,22578458264.47,1270858508700.36,55.78767144891721,19760846,78,71,301,19203,790,50254,1081,3447109,22.99680587207014,,
2024-09-30 09:00:00,63646.71,63646.71,63646.71,63627.58,24210829376.3,1257713428921.88,55.36286138355293,19760856,78,71,998,19290,991,50312,1286,3237677,22.85828517428125,,
2024-09-30 10:00:00,63603.44,63636.76,63636.76,63273.38,26378709315.37,1257519128684.41,55.948127709573804,19760893,78,71,495,19444,983,50829,1288,3392020,22.924860184015877,,
2024-09-30 11:00:00,63637.99,63832.08,63832.08,63515.49,27107082649.36,1261378838067.65,56.191449928780756,19760893,78,71,951,19516,1076,51074,1402,3232140,22.12144837144837,,
2024-09-30 12:00:00,63831.81,64038.37,64038.37,63777.44,27957159087.33,1265455910063.15,56.118941369128585,19760900,78,71,435,19606,1126,51213,1478,3347192,22.3151299134201,,
2024-09-30 13:00:00,63891.62,63891.62,63891.62,63849.7,28689267730.66,1262556774624.12,55.8238183910171,19760912,78,71,1071,19747,1024,51697,1319,3215067,21.41682374629741,,
2024-09-30 14:00:00,63754.42,63754.42,63754.42,63601.26,30007113110.71,1259847829158.78,55.824261190945634,19760950,78,71,1006,19878,1157,51957,1433,3485592,20.55065974749233,,
2024-09-30 15:00:00,63663.9,63663.9,63663.9,63663.9,30819145028.66,1258060106646.65,55.894142219837505,19760965,78,71,1047,19745,960,51552,1223,3736723,21.50733223471495,,
2024-09-30 16:00:00,63489.35,63489.35,63489.35,63474.71,31662416504.96,1254611267952.69,56.02152931311522,19760971,78,71,1054,19609,819,51209,988,3343261,21.112150958331444,,
2024-09-30 17:00:00,63490.99,63606.08,63606.08,63365.85,32887864525.16,1256919285975.89,56.140093093306,19760993,78,71,228,19415,700,50768,860,3635017,21.70583733448487,,
2024-09-30 18:00:00,63325.49,63325.49,63325.49,63054.27,34523412386.25,1251375935746.01,55.76637882471173,19761015,78,71,1010,19308,815,50729,1075,3409755,21.31497455850284,,
2024-09-30 19:00:00,63320.12,63424.69,63424.69,63274.97,35847582677.11,1253337740577.85,56.0657508806188,19761037,78,71,761,19346,846,50712,1145,3622128,21.634535394171575,,
2024-09-30 20:00:00,63453.5,63769.94,63769.94,63447.0,36321961722.06,1260161510013.66,56.25336339481623,19761059,78,71,255,19321,892,50716,1157,3432081,21.970386158258172,,
2024-09-30 21:00:00,63693.84,63693.84,63693.84,63627.42,36402727470.09,1258639889374.9,55.92386193741006,19761081,78,71,713,19395,733,50871,910,3156869,21.460029529635097,,
2024-09-30 22:00:00,63512.97,63512.97,63512.97,63476.77,36188736680.33,1255087103500.78,55.854586286152205,19761115,78,71,664,19360,731,50953,998,3018662,21.37308198894286,,
2024-09-30 23:00:00,63321.42,63321.42,63321.42,62873.62,37112957474.81,1251302225872.05,55.91397748051094,19761121,78,71,957,19178,619,50362,761,2922178,22.32872825296611,,
2024-10-01 00:00:00,63320.25,63500.03,63500.03,62984.0,37353766667.22,1254832015531.96,56.27544257709592,19761125,78,71,626,19204,590,50176,759,3186452,22.383811707604323,,
2024-10-01 01:00:00,63412.49,63412.49,63412.49,63386.22,37053792496.52,1253103322732.17,55.92898770783512,19761143,78,71,956,18939,723,49533,973,3043342,23.333144908284105,,
2024-10-01 02:00:00,63384.26,63384.26,63384.26,63158.74,36060476063.36,1252546236581.6,55.921173388192194,19761156,78,71,911,18890,608,49645,845,2948556,23.730766105324545,,
2024-10-01 03:00:00,63384.66,63682.87,63682.87,63382.97,35314092283.35,1258448551909.35,56.19816905593078,19761178,78,71,811,18933,808,49545,1087,2983367,24.035452838701225,,
2024-10-01 04:00:00,63683.29,63806.77,63806.77,63624.11,35444595770.55,1260898632740.72,56.01993297808473,19761203,78,71,494,18814,526,49379,751,2776343,23.559807242711962,,
2024-10-01 05:00:00,63662.76,63712.7,63712.7,63662.76,35673362829.58,1259040397685.11,55.77965784267628,19761215,78,71,523,18816,761,49265,1004,2810851,23.40735883839824,,
2024-10-01 06:00:00,63805.25,64043.57,64043.57,63805.25,35369548078.33,1265579733286.34,56.16513572178271,19761231,78,71,353,18759,713,49163,949,2705302,22.829771623341042,,
2024-10-01 07:00:00,64027.32,64027.32,64027.32,63915.04,35764007625.8,1265260362320.55,55.8498149810166,19761259,78,71,988,18603,658,48793,869,2812534,22.895043075132794,,
2024-10-01 08:00:00,63939.7,63939.7,63939.7,63837.98,35258403064.26,1263530217177.52,55.80984017929389,19761278,78,71,803,18616,888,48745,1147,2732766,22.758150588037555,,
2024-10-01 09:00:00,63869.49,63869.49,63869.49,63869.49,34361072996.29,1262144601612.96,55.82686841961886,19761306,78,70,527,18713,815,48841,1054,2757174,22.216511023876347,,
2024-10-01 10:00:00,63872.08,63906.16,63906.16,63724.24,32656429324.33,1262869471192.01,55.87168415160875,19761312,78,70,884,18803,860,49036,1165,2971061,22.363296392575364,,
2024-10-01 11:00:00,63732.0,63732.0,63732.0,63719.98,32155366823.74,1259429377705.1,55.67982749810664,19761334,79,70,961,18695,690,48946,912,3138288,22.343446147665958,,
2024-10-01 12:00:00,63675.89,63675.89,63675.89,63602.5,31693586113.61,1258321503863.12,55.79159808761969,19761350,79,70,342,18646,838,48916,1116,3031242,21.560106134466377,,
2024-10-01 13:00:00,62858.57,62858.57,62858.57,62518.58,33289735240.92,1242171869911.7,55.13848489886316,19761375,79,70,661,18722,1007,49166,1231,3183163,21.314801487865573,,
2024-10-01 14:00:00,62577.37,62577.37,62577.37,62540.2,35521433634.8,1236615941059.32,55.65256660101555,19761393,78,69,406,18989,1110,49837,1407,3233828,20.785856091823625,,
2024-10-01 15:00:00,62243.67,62670.72,62670.72,62243.67,38682853089.9,1238462202791.15,56.24768886875556,19761415,78,69,52,19254,1337,50293,1673,3424801,21.75133423868384,,
2024-10-01 16:00:00,62036.17,62458.5,62458.5,62036.17,40810841843.52,1234268757451.43,56.13438483016952,19761421,78,69,927,19256,963,50404,1213,3521111,21.672241953098798,,
2024-10-01 17:00:00,62137.08,62137.08,62137.08,61102.4,43997999978.38,1227921007444.02,56.18576868907024,19761484,78,69,475,19248,966,50439,1221,3540107,21.669588080631026,,
2024-10-01 18:00:00,61961.8,61961.8,61961.8,61864.89,44472744950.74,1224457064752.01,56.2521234830309,19761484,77,68,632,19258,957,50538,1192,3477763,22.798549207838608,,
2024-10-01 19:00:00,61706.18,61706.18,61706.18,61598.44,45123920071.15,1219407246824.36,56.184601610401266,19761509,78,68,797,19306,904,50532,1138,3381378,22.77508856377944,,
2024-10-01 20:00:00,60787.4,60787.4,60787.4,60189.28,48542676407.04,1201251694001.05,55.593956088652206,19761525,77,68,749,19437,1035,50907,1252,3302810,23.467449729400812,,
2024-10-01 21:00:00,60839.72,61146.9,61146.9,60783.9,49869986420.95,1208357263763.7,56.59395200840914,19761546,77,68,736,19422,860,50732,1066,3290811,23.4374494703336,,
2024-10-01 22:00:00,60744.1,60744.1,60744.1,60633.01,50568861477.39,1200398598275.3,55.890065605970605,19761568,77,68,780,19304,661,50385,813,3070079,24.734054303484907,,
2024-10-01 23:00:00,60746.85,60824.83,60824.83,60653.61,50220923499.58,1201995208541.89,56.31207978496222,19761587,77,68,689,19223,554,50228,705,3156654,24.570981312983072,,
2024-10-02 00:00:00,60824.83,61030.34,61030.34,60714.09,49962551298.04,1206058113197.92,56.43821419414433,19761615,77,68,273,19120,651,50021,885,2981520,25.243370089071686,,
2024-10-02 01:00:00,61028.12,61498.67,61498.67,60988.72,49957982334.58,1215314151561.77,56.70445899061195,19761634,77,68,835,19079,617,49950,837,3017309,25.648135311243585,,
2024-10-02 02:00:00,61500.85,61797.68,61797.68,61419.55,50308001630.57,1221223943328.07,56.558009926318896,19761646,77,68,512,18941,583,49638,743,3074325,25.00680107608137,,
2024-10-02 03:00:00,61752.71,61752.71,61752.71,61672.96,50470584829.39,1220336582358.15,56.265473446748395,19761668,77,69,466,18754,559,49020,688,3254700,26.112943006450994,,
2024-10-02 04:00:00,61478.42,61478.42,61478.42,61451.36,50381774399.7,1214916639521.58,56.03486805105009,19761675,77,69,945,18596,536,48723,678,2983670,25.705105884587383,,
2024-10-02 05:00:00,61471.27,61471.27,61471.27,61352.54,50310106752.4,1214779597641.53,56.23472274741107,19761746,77,69,578,18626,623,48896,846,3176411,24.866882638037747,,
2024-10-02 06:00:00,61471.03,61705.18,61705.18,61365.16,50419512605.55,1219402064303.91,56.49336648380513,19761746,77,69,359,18672,851,48883,1048,3316132,24.851171563219676,,
2024-10-02 07:00:00,61664.78,61737.89,61737.89,61664.78,50168456320.27,1220049290289.19,56.22351739801294,19761759,77,69,818,18774,925,48876,1154,3050785,24.489182391197602,,
2024-10-02 08:00:00,61732.04,61798.95,61798.95,61619.08,49901638512.81,1221256662164.52,56.303627561526106,19761771,77,69,236,18742,845,48859,1045,3060424,23.78608636385765,,
2024-10-02 09:00:00,61252.78,61252.78,61252.78,61135.09,49760976181.04,1210465740722.8,55.76538914287408,19761809,77,69,742,18758,769,49114,1034,3182389,23.371926468418824,,
2024-10-02 10:00:00,61174.37,61174.37,61174.37,61164.47,50261446792.99,1208917436283.03,56.29325851165835,19761828,77,69,485,18652,657,48588,792,3400443,24.355619717886253,,
2024-10-02 11:00:00,61162.39,61162.39,61162.39,60892.32,51018023684.15,1208681461882.9,56.341171885847864,19761843,77,69,660,18651,698,48748,881,3396475,24.003151312226105,,
2024-10-02 12:00:00,60801.18,60801.18,60801.18,60702.82,51663907541.79,1201545610496.57,56.00998730015472,19761881,77,69,767,18840,1100,49193,1408,3334590,23.41498010395446,,
2024-10-02 13:00:00,60802.36,61325.09,61325.09,60571.74,51278204307.39,1211900314553.19,56.86954081200689,19761900,77,69,272,19135,1120,49643,1379,3502707,23.208508648901354,,
2024-10-02 14:00:00,61120.91,61120.91,61120.91,61117.93,50252776667.44,1207866659718.18,56.25196296691905,19761921,76,69,622,19620,1556,50439,1888,3798642,22.508568062546857,,
2024-10-02 15:00:00,61104.65,61871.99,61871.99,61067.66,47773155935.06,1222710510682.9,57.13200616466373,19761940,77,69,623,19245,790,50076,995,3436306,23.07873112144493,,
2024-10-02 16:00:00,61807.38,61807.38,61807.38,61800.77,46594009322.5,1221434786657.77,56.5274017157579,19761956,77,69,809,19136,899,49604,1074,4519121,23.153364668760883,,
2024-10-02 17:00:00,61615.74,61615.74,61615.74,61290.71,43248601150.61,1217649036682.68,56.41546574749244,19761981,77,69,805,19455,1259,50152,1558,3385955,23.084287660639983,,
2024-10-02 18:00:00,60786.0,60786.0,60786.0,60774.63,42667201929.33,1201251767636.72,55.8297205454334,19761981,77,69,227,19192,930,49854,1133,3549858,23.1754030383607,,
2024-10-02 19:00:00,60182.56,60182.56,60182.56,59996.95,43884936484.79,1189327065463.17,56.13364000498658,19761990,77,69,577,19244,968,49991,1172,3472296,23.45971007963659,,
2024-10-02 20:00:00,60175.87,60900.24,60900.24,60139.5,42349410770.77,1203511112748.27,57.153675338262055,19762009,77,69,950,19356,916,50130,1064,3427734,23.647899615538837,,
2024-10-02 21:00:00,60819.07,60819.07,60819.07,60658.84,41602946148.03,1201908510458.41,56.60415508909033,19762034,77,68,774,19132,622,49989,789,3434520,23.189434424404364,,
2024-10-02 22:00:00,60816.9,60832.46,60832.46,60449.11,41183311769.25,1202174391256.83,56.762196029992786,19762056,77,68,503,19007,693,49330,881,3295620,24.465726656383755,,
2024-10-02 23:00:00,60643.29,60643.29,60643.29,60612.77,40762722397.63,1198438077336.53,56.5865836337014,19762090,77,68,499,18895,568,49084,688,3358046,25.389632894171932,,
2024-10-03 00:00:00,60636.19,60973.17,60973.17,60527.97,41160443693.3,1204957978006.44,57.08616093364278,19762103,77,69,552,18738,701,48626,920,3344342,26.22167578002826,,
2024-10-03 01:00:00,60968.47,61004.94,61004.94,60920.38,41261808423.19,1205586861607.95,56.88776863529254,19762118,77,69,530,18721,625,48665,813,3203849,26.208645918043118,,
2024-10-03 02:00:00,61005.17,61175.08,61175.08,60974.49,40864055423.33,1208952245718.89,56.89585099260022,19762168,77,69,484,18367,502,47779,631,3111360,26.3169780558738,,
2024-10-03 03:00:00,61318.49,61454.73,61454.73,61201.71,40663876036.06,1214478615342.86,56.98828856839536,19762168,77,69,874,18290,625,47556,812,3264807,26.86354700951262,,
2024-10-03 04:00:00,61317.05,61317.05,61317.05,61280.06,40449653299.79,1211759016264.26,56.67796108277394,19762187,77,69,316,18141,532,47156,671,3971864,26.45913523582947,,
2024-10-03 05:00:00,61164.57,61164.57,61164.57,61120.25,40270074869.01,1208747682397.99,56.64600674895988,19762221,77,69,676,18207,797,47275,1088,2991785,25.57631235832265,,
2024-10-03 06:00:00,61164.57,61337.84,61337.84,61109.34,40111536086.69,1212172316742.92,56.987158800856974,19762228,77,69,837,18109,591,47206,802,3076270,25.35898276130668,,
2024-10-03 07:00:00,60965.16,60965.16,60965.16,60824.46,40531418260.56,1204808297426.27,56.50245397253091,19762243,77,69,762,18213,890,47396,1133,3073525,25.017946877243357,,
2024-10-03 08:00:00,60331.44,60331.44,60331.44,60153.88,41511846061.92,1192285187879.68,56.33667569778249,19762253,77,69,822,18160,811,47284,1000,3100161,24.520063472966946,,
2024-10-03 09:00:00,60347.89,60707.22,60707.22,60144.05,41846007821.64,1199712562860.17,57.3762583551948,19762271,77,69,681,18451,1107,47958,1423,3003103,24.391087421994598,,
2024-10-03 10:00:00,60705.36,61006.37,61006.37,60632.9,41636013287.74,1205626343920.68,57.265225914105656,19762303,77,69,725,18434,769,47693,928,3156142,23.90830296315977,,
2024-10-03 11:00:00,60753.8,60753.8,60753.8,60610.21,41197196975.23,1200635829430.95,56.76849253072752,19762318,77,69,463,18513,1024,47778,1277,3083179,24.20744899148296,,
2024-10-03 12:00:00,60477.13,60477.13,60477.13,60405.14,41158790802.08,1195168801641.05,56.769102774621814,19762328,77,69,567,18375,836,47688,1063,3340169,23.428495630001915,,
2024-10-03 13:00:00,60375.15,60375.15,60375.15,59878.8,41278942223.52,1193156428713.06,56.813368092667545,19762375,77,69,257,18433,1049,48039,1316,3412474,23.050348113565153,,
2024-10-03 14:00:00,60179.5,60179.5,60179.5,60179.5,41661436405.72,1189289857640.89,56.718436656550196,19762375,77,69,518,18466,929,48075,1241,3439752,22.87085755606512,,
2024-10-03 15:00:00,60180.98,60612.65,60612.65,60036.76,41958860285.97,1197851233934.83,57.42088467007041,19762396,77,69,504,18510,905,48197,1106,3580052,22.67464562780216,,
2024-10-03 16:00:00,60152.1,60152.1,60152.1,60086.0,41815090001.97,1188750939887.66,56.64031403588075,19762418,77,69,411,18533,885,48193,1135,3559083,22.646767197830858,,
2024-10-03 17:00:00,60158.67,60600.9,60600.9,59947.13,42323724455.08,1197621205260.49,57.46414470069541,19762434,77,69,754,18631,1082,48388,1362,3512989,22.68829153244902,,
2024-10-03 18:00:00,60608.71,60728.25,60728.25,60535.16,41540365410.69,1200139031146.56,57.17265548342311,19762450,77,69,932,18680,898,48243,1079,3624643,23.06004607898435,,
2024-10-03 19:00:00,60714.79,61036.74,61036.74,60551.42,39056069378.07,1206236950917.37,57.356908281267536,19762475,77,69,367,18576,793,48155,975,3785719,23.559773967073557,,
2024-10-03 20:00:00,60756.18,60756.18,60756.18,60690.09,36946914185.77,1200692639039.3,56.82978362435357,19762478,77,69,710,18631,780,48493,953,3612332,23.675217013465087,,
2024-10-03 21:00:00,60754.74,60807.64,60807.64,60613.32,36598009992.74,1201711671245.59,57.13894992814056,19762512,77,69,401,18625,799,48252,1007,3497508,24.082531031488163,,
2024-10-03 22:00:00,60807.7,60885.4,60885.4,60737.03,36257576279.39,1203250582264.59,57.08737153860933,19762546,77,70,607,18485,628,48050,810,4316990,23.809641790009366,,
2024-10-03 23:00:00,60746.44,60746.44,60746.44,60709.38,36106447278.67,1200506569781.2,56.898477982755246,19762584,77,70,656,18451,598,47896,802,3373514,24.322320512690304,,
2024-10-04 00:00:00,60497.25,60497.25,60497.25,60461.47,35270956164.24,1195581951046.54,56.754721955644406,19762584,77,70,900,18174,562,47223,758,3229157,25.24457131860025,,
2024-10-04 01:00:00,60498.15,61211.53,61211.53,60490.86,35532537005.82,1209699653426.21,57.6553128010467,19762612,77,70,727,18250,654,47395,884,3130841,25.24649894262474,,
2024-10-04 02:00:00,61043.8,61043.8,61043.8,60949.67,35509093164.95,1206386341671.16,56.79988587431094,19762634,77,70,314,18157,629,47116,789,3221693,25.390563953331718,,
2024-10-04 03:00:00,60935.14,60935.14,60935.14,60900.79,35069803749.87,1204240259577.6,56.84172320326956,19762656,77,70,937,18100,535,46959,702,3165890,25.40191708499221,,
2024-10-04 04:00:00,60945.32,60992.3,60992.3,60940.84,35005444828.79,1205371014343.11,57.00538005147068,19762675,77,70,848,18063,470,47091,646,3040804,24.438735793243033,,
2024-10-04 05:00:00,60993.64,61225.69,61225.69,60990.4,34767862072.1,1209984238200.4,57.13480126739666,19762690,77,70,796,17907,473,46712,668,3433008,23.92101435916344,,
2024-10-04 06:00:00,61116.0,61116.0,61116.0,61109.31,34770427366.66,1207817879595.51,56.78140142481259,19762712,77,70,357,17912,457,46765,585,3330255,24.25230906460195,,
2024-10-04 07:00:00,61119.09,61453.73,61453.73,61098.9,34422729407.2,1214494450393.3,57.21678264667756,19762746,77,70,687,17883,625,46767,808,3449472,24.02978095888933,,
2024-10-04 08:00:00,61470.9,61470.9,61470.9,61467.38,33496659169.44,1214834501436.85,56.96936645437983,19762759,77,70,693,17575,594,45976,814,3251313,25.105388462966605,,
2024-10-04 09:00:00,61326.93,61326.93,61326.93,61301.86,32803773544.73,1211990015136.97,56.78751912726201,19762771,77,70,754,17615,651,46016,813,3348414,24.257248286768583,,
2024-10-04 10:00:00,61277.29,61277.29,61277.29,61262.69,32428816871.53,1211010441078.76,56.86847979049493,19762793,77,70,789,17531,644,45705,848,3355661,24.600090423699623,,
2024-10-04 11:00:00,61275.72,61433.81,61433.81,61273.56,32075952607.11,1214104523332.48,57.050191088815986,19762806,77,70,408,17711,851,45961,1067,3551518,23.826087858083376,,
2024-10-04 12:00:00,61433.93,61902.04,61902.04,61239.29,32791354843.08,1223359364205.3,57.3106097689973,19762828,77,70,514,17935,991,46493,1305,3616336,23.493059661143704,,
2024-10-04 13:00:00,61560.05,61560.05,61560.05,61503.43,32183945178.34,1216602806008.5,56.67172763851273,19762862,77,71,538,17958,1048,46500,1308,3827032,23.62144725813416,,
2024-10-04 14:00:00,61141.55,61141.55,61141.55,60803.65,31271270643.59,1208237908915.02,56.51569320599354,19762875,77,71,906,18049,908,46531,1149,3895915,23.305352152180227,,
2024-10-04 15:00:00,61520.54,61809.02,61809.02,61520.54,31067660567.04,1221525793009.02,57.47493070258193,19762906,77,71,942,18105,907,46709,1101,3802748,23.275711715841876,,
2024-10-04 16:00:00,61848.42,62245.72,62245.72,61645.89,31247640910.16,1230157566226.2,57.21464082905591,19762925,77,71,562,18174,1053,46922,1326,3773501,22.867140364728016,,
2024-10-04 17:00:00,62005.15,62005.15,62005.15,61864.85,30480824537.7,1225404753959.67,56.63293777755711,19762950,77,71,940,18235,990,47032,1277,3685834,22.522854721074232,,
2024-10-04 18:00:00,61997.6,62326.96,62326.96,61908.58,30341275334.14,1231765492269.83,57.125564697016586,19762965,77,71,1005,18149,857,46923,1091,3602068,23.46678002550574,,
2024-10-04 19:00:00,62329.72,62415.54,62415.54,62287.71,30332930641.46,1233520870766.59,56.952058170674626,19763040,77,71,976,18139,814,46881,1036,3558919,23.27328147261923,,
2024-10-04 20:00:00,62395.7,62436.38,62436.38,62174.64,30230516676.3,1233932643380.58,56.923783087751545,19763040,77,71,980,18259,917,46793,1129,3828232,24.13030249899442,,
2024-10-04 21:00:00,62283.94,62283.94,62283.94,62275.1,30048165245.92,1230921833381.27,56.76397183119802,19763068,77,71,817,18084,717,46750,917,3631392,23.726989895093713,,
2024-10-04 22:00:00,62214.49,62214.49,62214.49,62196.42,29816062610.14,1229550174227.49,56.82862930767792,19763084,77,71,911,18130,560,46544,722,3379549,24.454240244626465,,
2024-10-04 23:00:00,62073.89,62073.89,62073.89,61986.0,29585472513.07,1226771982568.92,56.76448285810848,19763093,77,71,471,17924,494,45987,643,3008107,24.339215208900086,,
2024-10-05 00:00:00,62067.1,62154.36,62154.36,62066.84,29113518668.0,1228364332145.57,56.92353877045721,19763125,77,70,315,17762,534,45457,684,2939784,25.544098227079882,,
2024-10-05 01:00:00,62067.38,62067.38,62067.38,61994.21,28273786094.54,1226646341481.29,56.70529301754401,19763140,77,70,821,17633,616,45206,889,2973924,25.274092461828328,,
2024-10-05 02:00:00,61813.11,61813.11,61813.11,61812.6,27848212862.53,1221622005572.99,56.579757485493865,19763153,77,70,1132,17486,534,44897,716,2909445,26.14531711322436,,
2024-10-05 03:00:00,61807.22,61880.1,61880.1,61689.58,27980275640.93,1222946884499.28,56.92575929952597,19763168,77,70,946,17315,389,44427,507,2947762,26.364607441694854,,
2024-10-05 04:00:00,61878.95,61940.88,61940.88,61819.49,27744525738.23,1224149732505.27,56.96595195958404,19763196,77,70,589,17260,422,44440,559,2862961,25.38978809468037,,
2024-10-05 05:00:00,61939.91,62137.05,62137.05,61937.81,27671996860.01,1228027081732.68,57.05964846619881,19763203,77,69,841,17145,568,44196,727,2989288,24.49251026617234,,
2024-10-05 06:00:00,62138.17,62221.92,62221.92,62069.99,27367960507.22,1229706423287.23,56.91161756244292,19763234,77,69,621,17284,514,44766,725,3165433,24.588191999472713,,
2024-10-05 07:00:00,62094.86,62094.86,62094.86,62083.93,26675364910.9,1227196859537.81,56.68896726320861,19763259,77,69,918,17381,617,44855,806,3232220,24.22800412667376,,
2024-10-05 08:00:00,62094.94,62121.25,62121.25,62086.79,26019637308.23,1227721230957.29,56.8247601064607,19763306,77,69,385,17214,585,44472,760,3129610,24.086701727210194,,
2024-10-05 09:00:00,62136.08,62250.01,62250.01,62136.08,26038758752.83,1230265906765.69,56.884959142050725,19763306,77,69,851,17181,697,44082,889,3223252,23.636080920950334,,
2024-10-05 10:00:00,62215.71,62215.71,62215.71,62212.23,25768902305.68,1229589128387.86,56.756632834605234,19763321,77,69,1005,17176,569,43953,770,3447816,23.72862140450894,,
2024-10-05 11:00:00,62184.85,62184.85,62184.85,62177.09,25332882091.43,1228980450583.13,57.67688227475839,19763343,77,69,878,17253,681,43878,826,3264084,23.698238753895424,,
2024-10-05 12:00:00,62185.59,62306.98,62306.98,62185.59,23436892026.18,1231395825165.92,58.27580529104773,19763368,77,69,857,17342,746,44104,940,3495249,22.735075338546633,,
2024-10-05 13:00:00,62155.29,62155.29,62155.29,62111.65,21543764821.96,1228398825060.74,58.017369676252684,19763384,77,68,894,17514,866,44321,1064,3570414,23.027125882591324,,
2024-10-05 14:00:00,62156.19,62194.23,62194.23,62113.44,19315600573.03,1229171694039.94,58.25204258782782,19763437,77,68,837,17489,692,44331,864,3949444,23.27477581536006,,
2024-10-05 15:00:00,62142.07,62171.69,62171.69,62142.07,17764384755.58,1228726233028.15,56.85765442943557,19763437,77,68,843,17489,798,44099,1046,3520122,23.89490338871008,,
2024-10-05 16:00:00,62000.41,62000.41,62000.41,61984.82,16325398607.28,1225342098737.72,56.7115039509668,19763453,77,68,1086,17572,776,44727,1089,3632925,22.365624734349762,,
2024-10-05 17:00:00,61972.17,62015.59,62015.59,61915.27,15485607464.09,1225643402604.03,56.95551874484249,19763471,77,68,1039,17479,912,44213,1176,3543864,23.07495589908458,,
2024-10-05 18:00:00,61867.0,61867.0,61867.0,61844.39,14940326973.03,1222707590770.67,56.74882212886481,19763487,77,69,879,17900,1112,44779,1369,3377519,23.218276375213236,,
